244	196	5	880605416
244	58	3	880605438
244	173	4	880605458
244	209	4	880605485
244	97	2	880605514
244	1098	5	880605578
244	64	5	880605638
244	186	3	880605697
244	204	4	880605812
244	197	4	880605838
244	174	3	880605896
244	180	4	880605920
244	509	5	880606017
244	183	4	880606043
244	238	5	880606118
244	553	5	880606215
244	707	4	880606243
244	950	1	880606274
244	171	5	880606385
244	95	4	880606418
244	135	4	880606442
244	52	4	880606476
244	652	5	880606533
244	1048	4	880606567
244	410	4	880606593
244	673	3	880606667
244	200	5	880606698
244	71	4	880606874
244	51	2	880606923
244	468	1	880606947
244	162	4	880606993
244	710	3	880607034
244	1109	4	880607116
244	164	3	880607154
244	708	4	880607231
244	62	2	880607269
244	54	2	880607335
244	72	4	880607365
244	401	3	880607424
244	738	4	880607489
244	946	4	880607545
244	1039	4	880607570
244	716	3	880607641
244	66	4	880607683
244	88	4	880607684
244	167	3	880607853
244	833	3	880607878
244	581	4	880607903
244	1074	4	880607904
244	712	3	880607925
244	161	4	880607990
244	40	2	880608016
244	790	4	880608037
244	1118	4	880608087
244	451	4	880608112
244	380	4	880608133
244	1136	3	880608162
244	1209	3	880608315
244	232	4	880608670
244	554	3	880608733
244	67	4	880608820
244	1188	4	880608864
244	158	3	880608904
244	383	3	880608957
244	1057	4	880608992
244	1054	3	880609089
244	926	2	880609193
166	288	3	886397510
166	258	4	886397562
166	751	4	886397665
166	328	5	886397722
166	748	2	886397751
166	687	1	886397777
166	688	3	886397855
166	343	4	886397882
298	172	4	884124993
298	588	4	884125022
298	211	5	884125093
298	282	4	884125629
298	275	3	884125672
298	121	4	884126202
298	257	4	884126240
298	596	3	884126288
298	333	5	884126600
298	153	3	884127369
298	199	4	884127690
298	265	4	884127720
298	204	4	884182148
298	484	4	884182627
298	430	5	884182657
298	8	5	884182748
298	419	5	884182774
298	317	4	884182806
298	660	3	884182838
298	202	3	884182867
298	946	3	884182868
298	210	5	884182891
298	91	2	884182932
298	168	5	884182933
298	22	4	884182965
298	143	5	884182966
298	514	4	884182989
298	71	5	884183016
298	423	5	884183063
298	679	3	884183099
298	951	4	884183130
298	88	5	884183236
298	503	4	884183237
298	186	4	884183256
298	549	4	884183307
298	418	4	884183406
298	1142	4	884183572
298	845	3	884183773
298	864	3	884183912
298	866	3	884183930
298	473	3	884183952
298	546	3	884184098
115	696	4	881169984
115	741	3	881170065
115	922	3	881170252
115	93	3	881170332
115	762	4	881170508
115	596	1	881170663
115	471	2	881170791
115	847	4	881170844
115	284	2	881170902
115	952	5	881170998
115	117	4	881171009
115	174	5	881171137
115	496	1	881171203
115	79	4	881171273
115	11	4	881171348
115	654	5	881171409
115	657	3	881171488
115	684	3	881171489
115	466	5	881171558
115	443	4	881171622
115	229	3	881171693
115	470	2	881171694
115	127	5	881171760
115	69	1	881171825
115	1008	5	881171982
115	13	5	881171983
115	92	4	881172049
115	530	5	881172117
115	83	3	881172183
115	543	2	881172303
253	300	4	891627724
253	689	5	891627775
253	328	4	891627790
253	343	4	891627815
253	294	4	891627829
253	1025	3	891627878
253	237	4	891628002
253	15	4	891628019
253	125	3	891628033
253	127	5	891628060
253	298	3	891628074
253	1016	3	891628094
253	483	5	891628122
253	121	5	891628142
253	83	4	891628159
253	966	5	891628181
253	56	3	891628229
253	153	3	891628278
253	487	4	891628323
253	183	5	891628341
253	659	5	891628358
253	202	5	891628392
253	485	5	891628435
253	482	5	891628451
253	465	5	891628467
253	173	5	891628483
253	97	4	891628501
253	117	5	891628535
253	222	4	891628548
253	566	4	891628578
253	210	4	891628598
253	156	3	891628614
253	699	4	891628630
253	1404	3	891628651
253	4	4	891628670
253	192	1	891628884
305	272	3	886307917
305	269	4	886307948
305	311	5	886307971
305	258	4	886308064
305	749	2	886308111
305	748	3	886308147
305	315	5	886308168
305	338	3	886308252
305	181	4	886321799
305	298	4	886322150
305	249	3	886322174
305	1513	2	886322212
305	318	3	886322560
305	154	4	886322670
305	170	4	886322691
305	166	4	886322719
305	806	3	886322720
305	223	4	886322758
305	947	4	886322838
305	12	5	886322930
305	195	3	886323006
305	1015	1	886323068
305	427	5	886323090
305	713	4	886323115
305	153	3	886323153
305	187	4	886323189
305	171	5	886323237
305	45	5	886323275
305	91	2	886323303
305	845	3	886323335
305	61	4	886323378
305	961	3	886323440
305	215	2	886323464
305	52	2	886323506
305	462	5	886323525
305	216	5	886323563
305	48	5	886323591
305	238	3	886323617
305	100	3	886323648
305	71	3	886323684
305	317	4	886323713
305	86	4	886323757
305	1104	4	886323779
305	180	4	886323806
305	428	3	886323902
305	655	4	886323937
305	88	2	886323966
305	201	3	886323998
305	602	3	886324058
305	529	5	886324097
305	96	3	886324172
305	709	5	886324221
305	79	3	886324276
305	69	3	886324299
305	686	3	886324330
305	960	1	886324362
305	921	5	886324410
305	664	2	886324462
305	566	3	886324486
305	770	3	886324521
305	597	2	886324551
305	2	2	886324580
305	971	4	886324608
305	200	3	886324661
305	1286	5	886324687
305	793	5	886324712
305	660	4	886324734
305	403	2	886324792
305	451	3	886324817
305	1411	3	886324865
305	121	3	886324898
305	550	3	886325023
6	302	4	883268222
6	306	4	883268246
6	340	2	883268278
6	303	3	883268321
6	321	3	883268353
6	259	1	883268375
6	268	3	883268406
6	309	2	883268430
6	261	3	883268522
6	408	4	883599075
6	7	2	883599102
6	276	2	883599134
6	100	5	883599176
6	9	4	883599205
6	459	2	883599228
6	14	5	883599249
6	515	4	883599273
6	15	3	883599302
6	137	5	883599327
6	534	4	883599354
6	13	2	883599400
6	221	4	883599431
6	1	4	883599478
6	246	3	883599509
6	508	3	883599530
6	298	3	883599558
6	284	2	883599590
6	125	3	883599670
6	410	4	883599707
6	237	2	883599914
6	294	2	883599938
6	472	1	883600003
6	460	2	883600004
6	535	2	883600030
6	473	2	883600111
6	21	3	883600152
6	476	1	883600175
6	524	3	883600632
6	8	4	883600657
6	98	5	883600680
6	427	4	883600707
6	531	4	883600747
6	177	4	883600818
6	50	4	883600842
6	527	4	883600877
6	205	3	883600878
6	169	4	883600943
6	174	4	883600985
6	489	5	883601011
6	12	4	883601053
6	492	5	883601089
6	496	4	883601155
6	530	4	883601203
6	537	4	883601277
6	507	4	883601310
6	189	3	883601365
6	495	4	883601366
6	511	5	883601393
6	166	4	883601426
6	486	4	883601427
6	529	4	883601459
6	483	5	883601500
6	523	5	883601528
6	435	4	883601529
6	209	4	883601713
6	95	2	883602133
6	517	4	883602212
6	195	4	883602283
6	419	4	883602284
6	505	4	883602422
6	188	3	883602462
6	170	4	883602574
6	526	3	883602596
6	470	3	883602690
6	501	5	883602730
6	478	4	883602762
6	203	3	883602864
6	425	3	883602865
6	19	4	883602965
6	153	4	883603013
6	518	3	883603042
62	475	4	879371980
62	1129	5	879372060
62	276	5	879372182
62	50	5	879372216
62	508	4	879372277
62	744	3	879372304
62	275	4	879372325
62	125	4	879372347
62	845	3	879372383
62	181	4	879372418
62	249	2	879372479
62	222	5	879372480
62	283	4	879372598
62	1012	3	879372633
62	13	4	879372634
62	151	5	879372651
62	111	3	879372670
62	20	4	879372696
62	1	2	879372813
62	1128	2	879372831
62	14	4	879372851
62	1009	4	879372869
62	147	3	879372870
62	121	4	879372916
62	1134	2	879372936
62	742	2	879372965
62	1016	4	879373008
62	473	4	879373046
62	546	4	879373118
62	472	2	879373152
62	924	1	879373175
62	866	2	879373195
62	294	1	879373215
62	245	2	879373232
62	252	3	879373272
62	225	3	879373287
62	1132	2	879373404
62	21	3	879373460
62	931	1	879373522
62	98	4	879373543
62	114	4	879373568
62	191	5	879373613
62	188	3	879373638
62	318	5	879373659
62	134	4	879373768
62	97	2	879373795
62	8	5	879373820
62	498	4	879373848
62	209	4	879373849
62	195	5	879373960
62	180	4	879373984
62	69	4	879374015
62	76	4	879374045
62	955	4	879374072
62	44	3	879374142
62	71	4	879374661
62	190	5	879374686
62	521	5	879374706
62	173	5	879374732
62	1073	4	879374752
62	582	4	879374753
62	466	3	879374785
62	514	3	879374813
62	96	4	879374835
62	128	2	879374866
62	512	4	879374894
62	174	4	879374916
62	164	5	879374946
62	431	2	879374969
62	83	5	879375000
62	699	4	879375022
62	528	5	879375080
62	182	5	879375169
62	91	4	879375196
62	1131	3	879375247
62	959	4	879375269
62	921	2	879375287
62	213	4	879375323
62	605	3	879375364
62	815	3	879375391
62	82	4	879375414
62	710	3	879375453
62	739	2	879375454
62	704	2	879375477
62	1118	3	879375537
62	554	1	879375562
62	403	4	879375588
62	380	5	879375626
62	207	3	879375676
62	421	5	879375716
62	62	3	879375781
62	162	4	879375843
62	448	2	879375883
62	708	3	879375912
62	232	3	879375977
62	664	4	879376079
62	387	2	879376115
62	569	1	879376158
62	1107	1	879376159
62	712	4	879376178
62	949	4	879376210
62	53	2	879376270
62	217	2	879376387
62	774	1	879376483
62	541	3	879376535
62	1130	4	879376686
62	167	2	879376727
286	988	3	875806722
286	248	5	875806800
286	257	3	875806837
286	596	3	875806869
286	535	5	875806918
286	993	2	875807043
286	251	5	876521678
286	278	5	876521700
286	477	3	876521773
286	16	3	876521809
286	819	3	876521835
286	20	4	876521858
286	250	4	876521887
286	13	2	876521933
286	815	3	876521966
286	476	4	876521993
286	1047	1	876522026
286	290	3	876522072
286	280	4	876522097
286	1288	4	876522114
286	411	2	876522133
286	405	3	876522150
286	121	3	876522166
286	1202	3	876522185
286	824	1	876522200
286	930	2	876522240
286	1051	4	876522261
286	3	2	876522316
286	472	3	876522340
286	597	3	876522360
286	127	4	877530570
286	818	2	877531281
286	95	5	877531407
286	144	3	877531434
286	642	3	877531498
286	367	5	877531574
286	629	5	877531661
286	209	4	877531691
286	1039	5	877531730
286	171	4	877531791
286	183	4	877531864
286	4	5	877531899
286	204	3	877531941
286	208	4	877531942
286	83	5	877531975
286	1035	3	877532094
286	588	5	877532131
286	44	3	877532173
286	202	4	877532204
286	792	3	877532230
286	428	5	877532303
286	721	3	877532329
286	423	4	877532385
286	737	4	877532419
286	175	5	877532470
286	1101	5	877532715
286	709	4	877532748
286	781	4	877532777
286	22	4	877532889
286	461	2	877532930
286	77	3	877533001
286	746	4	877533058
286	512	2	877533101
286	636	3	877533185
286	189	3	877533296
286	217	3	877533447
286	158	3	877533472
286	53	2	877533506
286	196	4	877533543
286	66	4	877533586
286	155	4	877533640
286	856	2	877533698
286	379	5	877533771
286	747	4	877533796
286	72	4	877534025
286	559	4	877534081
286	1113	3	877534107
286	1133	4	877534137
286	402	3	877534216
286	569	4	877534313
286	396	4	877534414
286	184	3	877534506
286	800	5	877534528
286	821	4	877534550
286	195	4	877534618
286	34	5	877534701
286	394	5	877534771
286	142	4	877534793
286	40	4	877534824
286	1504	4	877534903
286	386	3	877534975
286	552	3	877535072
286	771	2	877535119
286	1230	1	877535157
286	790	1	877535208
286	1182	2	877535288
286	41	2	877535323
286	401	1	877535446
286	577	2	877535500
286	969	5	878142001
286	340	4	879780905
286	211	4	879781579
286	345	4	884069337
286	312	4	884069415
286	749	3	889651060
286	316	5	889651121
286	348	4	889651179
286	325	1	889651253
286	537	4	889651402
286	1375	5	889651445
286	172	4	889651549
286	228	3	889651576
286	214	1	889651605
286	215	3	889651630
286	710	4	889651672
286	465	5	889651698
286	655	3	889651746
286	421	1	889651848
286	419	5	889651990
286	229	1	889652291
286	455	1	889652378
286	728	3	889652740
286	1074	4	889652912
286	768	3	889652968
286	1060	5	889652989
286	139	3	889653012
286	934	3	889653107
200	325	5	876041719
200	276	5	876041895
200	410	3	876042204
200	25	4	876042234
200	117	5	876042268
200	225	4	876042299
200	148	4	876042340
200	924	5	876042368
200	756	3	876042493
200	840	4	876042525
200	826	4	876042556
200	760	4	876042753
200	930	3	876042790
200	411	3	876042824
200	929	4	876042979
200	288	5	884125846
200	323	3	884125973
200	984	3	884125996
200	9	4	884126833
200	358	5	884127221
200	758	3	884127370
200	409	2	884127431
200	123	4	884127568
200	282	4	884127745
200	280	4	884127798
200	472	4	884127890
200	107	3	884128022
200	1028	2	884128176
200	265	5	884128372
200	135	4	884128400
200	174	5	884128426
200	318	5	884128458
200	79	5	884128499
200	183	5	884128554
200	69	5	884128788
200	56	4	884128858
200	95	5	884128979
200	48	2	884129029
200	495	3	884129092
200	188	4	884129160
200	660	3	884129209
200	419	4	884129232
200	423	5	884129275
200	378	5	884129301
200	215	4	884129346
200	234	4	884129381
200	96	5	884129409
200	609	3	884129457
200	443	5	884129468
200	501	4	884129504
200	584	4	884129542
200	509	4	884129602
200	176	5	884129627
200	177	4	884129656
200	385	5	884129696
200	755	5	884129729
200	582	4	884129782
200	43	3	884129814
200	420	5	884129837
200	54	4	884129920
200	365	5	884129962
200	951	5	884130014
200	94	4	884130046
200	401	2	884130085
200	580	2	884130114
200	62	5	884130146
200	1411	3	884130289
200	674	4	884130348
200	1139	3	884130484
200	802	4	884130485
200	29	4	884130540
200	768	4	884130592
200	665	4	884130621
200	560	4	884130655
200	231	4	884130679
200	771	4	884130721
200	132	5	884130792
200	866	4	891825324
200	1034	3	891825521
200	982	2	891825589
200	743	3	891825607
200	931	3	891825627
210	58	4	887730177
210	662	2	887730221
210	832	3	887730264
210	153	5	887730297
210	517	4	887730342
210	4	4	887730443
210	523	4	887730472
210	210	5	887730532
210	70	4	887730589
210	274	5	887730676
210	257	5	887730789
210	290	4	887730813
210	235	3	887730842
210	926	2	887730909
210	50	5	887731014
210	1	5	887731052
210	181	5	887731082
210	127	5	887731230
210	65	4	887731305
210	708	5	887731391
210	301	4	887731435
210	568	4	887735960
210	187	5	887736017
210	174	5	887736045
210	134	5	887736070
210	651	4	887736140
210	28	4	887736175
210	172	5	887736261
210	403	4	887736322
210	79	4	887736352
210	205	4	887736393
210	179	3	887736429
210	97	5	887736454
210	483	5	887736482
210	96	4	887736616
210	404	5	887736739
210	692	4	887736796
210	956	3	887736900
210	200	5	887737040
210	234	4	887737108
210	465	4	887737131
210	160	4	887737210
210	121	4	887737244
210	443	4	887737487
210	953	3	887737488
210	654	5	887737559
210	447	5	887737631
210	419	4	887737678
210	44	3	887737710
210	679	3	887808619
210	751	4	890059441
210	393	3	891035904
210	629	3	891035928
210	502	3	891035965
210	49	3	891036116
210	94	4	891036181
210	72	3	891036310
210	105	3	891036331
224	751	3	888081913
224	328	4	888081947
224	322	2	888082013
224	325	1	888082045
224	326	4	888082071
224	321	2	888082134
224	687	2	888082135
224	873	2	888082187
224	678	3	888082277
224	893	3	888082350
224	178	4	888082468
224	526	4	888082495
224	193	4	888082552
224	318	5	888082584
224	215	4	888082612
224	1119	3	888082634
224	528	3	888082658
224	727	4	888082682
224	282	4	888082705
224	470	4	888082742
224	1045	2	888082766
224	196	4	888103532
224	423	4	888103581
224	15	4	888103611
224	744	1	888103646
224	135	1	888103671
224	660	4	888103703
224	126	3	888103704
224	222	4	888103729
224	378	4	888103775
224	277	3	888103812
224	658	1	888103840
224	731	4	888103872
224	518	1	888103906
224	556	1	888103942
224	157	4	888103971
224	149	1	888103999
224	686	4	888104030
224	949	3	888104057
224	620	3	888104085
224	276	3	888104116
224	26	3	888104153
224	392	4	888104154
224	729	3	888104188
224	1058	3	888104219
224	977	2	888104281
224	54	3	888104313
224	980	1	888104353
224	553	4	888104393
224	43	3	888104456
224	51	4	888104457
224	715	1	888104487
224	107	3	888104522
224	1381	3	888104589
303	269	5	879466018
303	259	3	879466116
303	268	5	879466166
303	334	3	879466184
303	264	3	879466214
303	948	2	879466249
303	358	2	879466291
303	100	5	879466420
303	87	3	879466421
303	1039	5	879466457
303	435	5	879466491
303	56	5	879466547
303	98	5	879466572
303	216	5	879466604
303	187	5	879466631
303	194	5	879466742
303	693	4	879466771
303	483	5	879466795
303	17	4	879466830
303	50	5	879466866
303	773	4	879466891
303	421	4	879466966
303	109	4	879467131
303	475	4	879467155
303	1073	4	879467191
303	93	5	879467223
303	11	4	879467260
303	55	4	879467328
303	1286	4	879467413
303	65	4	879467436
303	7	4	879467514
303	69	5	879467542
303	201	5	879467573
303	381	4	879467574
303	550	3	879467607
303	716	2	879467639
303	203	5	879467669
303	46	3	879467706
303	939	3	879467739
303	943	2	879467815
303	147	4	879467816
303	276	4	879467895
303	134	5	879467959
303	25	4	879468047
303	591	4	879468082
303	1199	3	879468123
303	123	4	879468149
303	416	3	879468179
303	673	4	879468250
303	152	4	879468274
303	26	4	879468307
303	720	2	879468375
303	568	4	879468414
303	200	4	879468459
303	1222	3	879468513
303	739	5	879468547
303	582	4	879483462
303	91	5	879483480
303	230	3	879483511
303	735	4	879483567
303	655	5	879483568
303	631	4	879483617
303	143	4	879483680
303	411	4	879483802
303	477	3	879483827
303	780	5	879483900
303	650	5	879483941
303	21	2	879484004
303	155	3	879484159
303	542	2	879484194
303	1011	2	879484282
303	63	1	879484327
303	1218	4	879484350
303	867	3	879484373
303	502	4	879484421
303	715	4	879484441
303	5	2	879484534
303	1021	4	879484643
303	792	5	879484644
303	159	3	879484695
303	396	4	879484846
303	1153	3	879484899
303	73	3	879484918
303	1232	3	879484948
303	501	4	879484981
303	953	3	879485016
303	1335	3	879485048
303	122	4	879485066
303	685	1	879485089
303	473	4	879485111
303	29	2	879485134
303	384	3	879485165
303	3	3	879485184
303	287	4	879485203
303	402	4	879485250
303	1047	2	879485277
303	1273	2	879485278
303	231	4	879485292
303	763	4	879485319
303	800	3	879485352
303	576	3	879485417
303	1041	2	879485507
303	815	3	879485532
303	379	4	879485546
303	928	3	879485589
303	765	3	879485608
303	118	2	879485623
303	940	2	879485659
303	1090	1	879485686
303	869	2	879485703
303	700	3	879485718
303	391	1	879485747
303	1337	1	879485770
303	926	2	879485814
303	1040	1	879485844
303	401	3	879543003
303	281	3	879543375
303	779	1	879543418
303	1228	2	879543459
303	809	2	879543524
303	145	1	879543573
303	460	4	879543600
303	376	2	879543617
303	801	1	879543679
303	1157	2	879543711
303	412	3	879543756
303	1210	1	879543773
303	106	2	879543796
303	1110	1	879543939
303	158	3	879543959
303	840	2	879543988
303	1239	1	879544020
303	1209	2	879544021
303	670	2	879544062
303	1407	1	879544063
303	395	2	879544080
303	120	2	879544099
303	1508	1	879544130
303	364	2	879544153
303	574	1	879544184
303	575	4	879544219
303	452	2	879544276
303	368	1	879544340
303	390	3	879544365
303	450	3	879544386
303	293	4	879544515
303	255	4	879544516
303	251	4	879544533
303	257	4	879544558
303	993	2	879544576
303	1014	3	879544588
303	298	4	879544607
303	1160	2	879544629
303	1142	4	879544659
303	248	2	879544680
303	250	4	879544712
303	1226	4	879544713
303	1016	3	879544727
303	249	4	879544739
303	1258	2	879544756
303	252	3	879544791
303	1511	3	879544843
303	1013	1	879544860
303	1023	2	879544898
303	687	1	879544923
303	678	1	879544946
303	1089	1	879544978
122	511	5	879270084
122	191	5	879270128
122	519	4	879270129
122	427	3	879270165
122	510	4	879270327
122	11	1	879270424
122	86	5	879270458
122	792	3	879270459
122	197	5	879270482
122	509	4	879270511
122	464	5	879270541
122	46	5	879270567
122	660	3	879270644
122	215	4	879270676
122	724	4	879270677
122	382	3	879270711
122	553	3	879270741
122	1267	4	879270769
122	727	4	879270849
122	956	4	879270850
122	470	3	879270901
122	1168	4	879270902
194	991	2	879520306
194	187	4	879520813
194	357	4	879520916
194	526	4	879521087
194	419	2	879521088
194	192	5	879521253
194	89	3	879521328
194	208	3	879521329
194	210	3	879521396
194	4	4	879521397
194	488	3	879521475
194	69	4	879521595
194	523	5	879521596
194	317	4	879521657
194	8	3	879521719
194	209	3	879521936
194	559	2	879521937
194	198	3	879522021
194	509	3	879522085
194	188	4	879522158
194	28	5	879522324
194	503	4	879522916
194	58	4	879522917
194	443	3	879523104
194	616	3	879523243
194	402	3	879524008
194	693	4	879524216
194	71	4	879524291
194	62	2	879524504
194	99	3	879524643
194	1045	2	879524644
194	735	4	879524718
194	193	4	879524790
194	218	4	879524892
194	417	2	879525695
194	366	2	879525761
194	54	3	879525876
194	739	3	879527263
194	66	3	879527264
194	77	3	879527421
194	465	3	879527513
194	371	3	879527584
194	783	2	879527865
194	1112	3	879527999
194	94	3	879528000
194	576	2	879528568
194	376	2	879528752
194	78	1	879535549
194	237	3	879538959
194	222	1	879538960
194	15	4	879539127
194	118	3	879539229
194	864	2	879539305
194	274	2	879539794
194	235	2	879541343
194	546	3	879541806
194	604	3	879546498
194	631	2	879546551
194	837	4	879546671
194	153	3	879546723
194	744	3	879547130
194	157	4	879547184
194	423	3	879548121
194	736	2	879548122
194	501	3	879548319
194	756	1	879549899
194	167	2	879549900
194	152	3	879549996
194	1412	2	879551921
194	944	2	879551999
194	941	2	879552569
194	90	3	879552841
194	1058	2	879552923
194	636	2	879553731
194	720	2	879553883
194	997	3	879553988
194	72	3	879554100
194	1066	3	879554383
194	871	2	879554603
194	540	1	879554950
194	450	1	879555001
194	712	3	879555147
194	1408	1	879555267
291	325	4	874805610
291	237	4	874805668
291	475	5	874805699
291	147	4	874805768
291	844	5	874805804
291	50	5	874805860
291	1012	4	874805892
291	249	4	874805893
291	742	3	874805927
291	985	3	874805984
291	123	4	874806006
291	293	5	874833668
291	284	4	874833687
291	273	3	874833705
291	240	4	874833726
291	285	4	874833746
291	1016	4	874833827
291	756	3	874833878
291	1017	4	874833911
291	3	3	874833936
291	824	4	874833962
291	825	4	874833983
291	290	4	874834001
291	1277	4	874834019
291	977	2	874834071
291	236	4	874834128
291	975	2	874834146
291	1047	2	874834165
291	1215	1	874834184
291	411	4	874834220
291	460	5	874834254
291	122	3	874834289
291	829	2	874834308
291	1376	3	874834323
291	1059	4	874834345
291	834	3	874834358
291	369	3	874834388
291	928	2	874834389
291	246	5	874834481
291	943	4	874834735
291	31	4	874834768
291	218	4	874834799
291	53	5	874834827
291	33	4	874834850
291	1083	3	874834876
291	572	3	874834944
291	1077	4	874834963
291	11	4	874835024
291	4	4	874835062
291	144	5	874835091
291	89	3	874835116
291	385	4	874835141
291	686	5	874835165
291	184	4	874835198
291	550	4	874835218
291	1239	2	874835279
291	672	3	874867741
291	558	4	874867757
291	670	5	874867785
291	551	2	874867824
291	223	5	874867912
291	175	2	874867966
291	64	5	874867994
291	735	4	874868027
291	69	5	874868146
291	772	4	874868169
291	423	4	874868210
291	941	4	874868284
291	427	4	874868304
291	715	5	874868327
291	569	3	874868580
291	655	4	874868629
291	1505	4	874868647
291	375	1	874868791
291	631	5	874871479
291	402	4	874871498
291	1206	3	874871551
291	365	3	874871570
291	1478	2	874871585
291	798	4	874871655
291	238	5	874871736
291	66	4	875086185
291	158	2	875086208
291	393	3	875086235
291	785	4	875086308
291	1098	4	875086330
291	80	4	875086354
291	722	4	875086460
291	210	5	875086491
291	376	3	875086534
291	571	2	875086608
291	780	5	875086636
291	364	3	875086699
291	998	1	875086728
291	1305	3	875086766
291	140	4	875086887
291	1078	4	875086920
291	143	3	875086921
291	417	4	875086958
291	501	4	875087100
291	820	4	875087125
291	101	4	875087198
291	1219	4	875087221
291	97	4	875087264
291	747	4	875087290
291	794	4	875087334
291	421	4	875087352
291	155	3	875087371
291	159	4	875087488
291	1248	4	875087634
291	1210	4	875087656
291	769	1	875087673
291	582	4	875087720
234	286	3	891033314
234	321	2	891033393
234	751	2	891033394
234	304	3	891033591
234	300	3	891033627
234	259	2	891033686
234	294	3	891033715
234	749	3	891033772
234	289	4	891033851
234	329	2	891033922
234	984	2	891033966
234	873	3	891034007
234	887	3	891034078
234	14	3	891227730
234	93	3	891227771
234	7	2	891227813
234	283	3	891227814
234	546	1	891227851
234	596	2	891227979
234	929	1	891228099
234	276	3	891228196
234	675	4	892078342
234	1330	3	892078343
234	488	4	892078386
234	504	4	892078485
234	844	2	892078521
234	154	3	892078605
234	659	3	892078660
234	498	5	892078699
234	494	4	892078837
234	178	5	892078890
234	195	2	892078936
234	64	4	892078983
234	481	5	892079076
234	521	3	892079077
234	612	3	892079140
234	213	3	892079190
234	1184	2	892079237
234	205	3	892079288
234	236	3	892079336
234	709	4	892079337
234	181	3	892079373
234	921	4	892079434
234	727	3	892079475
234	491	4	892079538
234	204	2	892079617
234	95	3	892079689
234	215	3	892079722
234	135	4	892079769
234	490	4	892079803
234	462	4	892079840
234	1203	4	892079910
234	208	4	892318002
234	111	3	892318060
234	506	4	892318107
234	1455	2	892318158
234	210	3	892333616
234	503	2	892333653
234	1021	4	892333765
234	170	5	892333798
234	404	4	892333830
234	1200	3	892333865
234	77	3	892333890
234	290	3	892333980
234	842	4	892334045
234	443	3	892334079
234	479	5	892334107
234	499	4	892334141
234	1003	2	892334267
234	5	3	892334338
234	1400	3	892334400
234	835	3	892334481
234	1169	4	892334543
